rotate,8,i,z,z,y,i,z,y,y,,
rotate,8,i,z,z,y,i,z,z,y,,
rotate,8,i,z,z,y,i,z,y,y,,
rotate,8,i,z,z,y,i,z,z,y,,
rotate,8,i,z,z,i,i,i,x,i,,
rotate,8,i,z,z,y,i,z,z,y,,
rotate,8,i,z,z,i,i,i,x,i,,
rotate,8,i,z,z,y,i,z,y,y,,
rotate,8,i,z,z,y,i,z,z,y,,
rotate,8,i,z,z,i,i,i,x,i,,
rotate,8,i,z,x,y,i,x,y,x,,
rotate,-8,i,z,i,i,i,z,i,i,,
rotate,8,i,z,x,y,i,y,y,x,,
rotate,8,i,z,x,y,i,x,y,x,,
rotate,-8,i,z,i,i,i,z,i,i,,
rotate,8,i,z,x,y,i,x,y,x,,
rotate,-8,i,z,i,i,i,z,i,i,,
rotate,8,i,z,x,y,i,y,y,x,,
rotate,-8,i,z,i,i,i,z,i,i,,
rotate,8,i,z,x,y,i,y,y,x,,
rotate,8,i,z,x,y,i,x,y,x,,
rotate,8,i,z,x,y,i,y,y,x,,
rotate,8,i,z,x,y,i,x,y,x,,
rotate,8,i,z,x,y,i,y,y,x,,
rotate,8,i,z,x,y,i,x,y,x,,
rotate,8,i,z,x,y,i,y,y,x,,
rotate,8,i,z,x,y,i,x,y,x,,
rotate,8,i,z,x,y,i,y,y,x,,
rotate,8,i,z,x,y,i,x,y,x,,
rotate,-8,i,z,i,i,i,z,i,i,,
rotate,8,i,z,x,y,i,x,y,x,,
rotate,-8,i,z,i,i,i,z,i,i,,
rotate,8,i,z,x,y,i,y,y,x,,
rotate,-8,i,z,i,i,i,z,i,i,,
rotate,8,i,z,x,y,i,y,y,x,,
rotate,8,i,z,x,y,i,x,y,x,,
rotate,-8,i,z,i,i,i,z,i,i,,
rotate,8,i,z,x,y,i,y,y,x,,
rotate,-8,i,z,z,y,i,i,x,x,,
rotate,-8,i,z,i,y,i,z,i,y,,
rotate,8,i,z,z,y,i,z,x,z,,
rotate,-8,i,z,z,y,i,i,x,x,,
rotate,-8,i,z,i,y,i,z,i,y,,
