rotate,4,i,z,i,i,i,i,i,i,i,i,i,i,i,,
rotate,4,i,z,i,i,i,i,i,i,i,i,i,i,i,,
rotate,4,i,z,i,i,i,i,i,i,i,i,i,i,i,,
rotate,4,i,z,i,i,i,i,i,i,i,i,i,i,i,,
rotate,2,i,x,i,i,i,i,i,i,i,i,i,i,i,,
rotate,4,i,x,i,i,i,i,i,i,i,i,i,i,i,,
rotate,4,i,z,i,i,i,i,i,i,i,i,i,i,i,,
rotate,4,i,x,i,i,i,i,i,i,i,i,i,i,i,,
rotate,8,i,z,i,i,i,i,i,i,i,i,i,i,i,,
rotate,4,i,x,i,i,i,i,i,i,i,i,i,i,i,,
rotate,4,i,z,i,i,i,i,i,i,i,i,i,i,i,,
rotate,4,i,x,i,i,i,i,i,i,i,i,i,i,i,,
rotate,4,i,z,i,i,i,i,i,i,i,i,i,i,i,,
rotate,8,i,z,i,i,i,i,i,i,i,i,i,i,i,,
rotate,4,i,x,i,i,i,i,i,i,i,i,i,i,i,,
rotate,4,i,z,i,i,i,i,i,i,i,i,i,i,i,,
rotate,4,i,x,i,i,i,i,i,i,i,i,i,i,i,,
rotate,8,i,z,i,i,i,i,i,i,i,i,i,i,i,,
rotate,4,i,x,i,i,i,i,i,i,i,i,i,i,i,,
rotate,4,i,z,i,i,i,i,i,i,i,i,i,i,i,,
rotate,4,i,x,i,i,i,i,i,i,i,i,i,i,i,,
rotate,8,i,z,i,i,i,i,i,i,i,i,i,i,i,,
rotate,4,i,x,i,i,i,i,i,i,i,i,i,i,i,,
rotate,4,i,z,i,i,i,i,i,i,i,i,i,i,i,,
rotate,4,i,x,i,i,i,i,i,i,i,i,i,i,i,,
rotate,4,i,z,i,i,i,i,i,i,i,i,i,i,i,,
rotate,8,i,z,i,i,i,i,i,i,i,i,i,i,i,,
rotate,4,i,x,i,i,i,i,i,i,i,i,i,i,i,,
rotate,4,i,z,i,i,i,i,i,i,i,i,i,i,i,,
rotate,4,i,x,i,i,i,i,i,i,i,i,i,i,i,,
rotate,8,i,z,i,i,i,i,i,i,i,i,i,i,i,,
rotate,4,i,x,i,i,i,i,i,i,i,i,i,i,i,,
rotate,4,i,z,i,i,i,i,i,i,i,i,i,i,i,,
rotate,4,i,x,i,i,i,i,i,i,i,i,i,i,i,,
rotate,4,i,z,i,i,i,i,i,i,i,i,i,i,i,,
rotate,8,i,z,i,i,i,i,i,i,i,i,i,i,i,,
rotate,4,i,x,i,i,i,i,i,i,i,i,i,i,i,,
rotate,4,i,z,i,i,i,i,i,i,i,i,i,i,i,,
rotate,4,i,x,i,i,i,i,i,i,i,i,i,i,i,,
rotate,8,i,z,i,i,i,i,i,i,i,i,i,i,i,,
rotate,4,i,x,i,i,i,i,i,i,i,i,i,i,i,,
rotate,4,i,z,i,i,i,i,i,i,i,i,i,i,i,,
rotate,4,i,x,i,i,i,i,i,i,i,i,i,i,i,,
rotate,8,i,z,i,i,i,i,i,i,i,i,i,i,i,,
rotate,4,i,x,i,i,i,i,i,i,i,i,i,i,i,,
rotate,4,i,z,i,i,i,i,i,i,i,i,i,i,i,,
rotate,4,i,x,i,i,i,i,i,i,i,i,i,i,i,,
rotate,8,i,z,i,i,i,i,i,i,i,i,i,i,i,,
rotate,4,i,x,i,i,i,i,i,i,i,i,i,i,i,,
rotate,4,i,z,i,i,i,i,i,i,i,i,i,i,i,,
rotate,4,i,x,i,i,i,i,i,i,i,i,i,i,i,,
rotate,8,i,z,i,i,i,i,i,i,i,i,i,i,i,,
rotate,4,i,x,i,i,i,i,i,i,i,i,i,i,i,,
rotate,4,i,z,i,i,i,i,i,i,i,i,i,i,i,,
rotate,4,i,x,i,i,i,i,i,i,i,i,i,i,i,,
rotate,8,i,z,i,i,i,i,i,i,i,i,i,i,i,,
rotate,4,i,x,i,i,i,i,i,i,i,i,i,i,i,,
rotate,4,i,z,i,i,i,i,i,i,i,i,i,i,i,,
rotate,4,i,x,i,i,i,i,i,i,i,i,i,i,i,,
rotate,8,i,z,i,i,i,i,i,i,i,i,i,i,i,,
rotate,4,i,x,i,i,i,i,i,i,i,i,i,i,i,,
rotate,4,i,z,i,i,i,i,i,i,i,i,i,i,i,,
rotate,4,i,x,i,i,i,i,i,i,i,i,i,i,i,,
rotate,4,i,z,i,i,i,i,i,i,i,i,i,i,i,,
rotate,8,i,z,i,i,i,i,i,i,i,i,i,i,i,,
rotate,4,i,x,i,i,i,i,i,i,i,i,i,i,i,,
rotate,4,i,z,i,i,i,i,i,i,i,i,i,i,i,,
rotate,4,i,x,i,i,i,i,i,i,i,i,i,i,i,,
rotate,8,i,z,i,i,i,i,i,i,i,i,i,i,i,,
