rotate,8,i,x,i,x,,
rotate,-8,z,z,i,i,,
rotate,8,z,y,i,x,,
rotate,-8,z,z,i,i,,
rotate,8,z,y,i,x,,
rotate,-8,z,z,i,i,,
rotate,-8,i,x,i,x,,
rotate,8,z,y,i,x,,
rotate,-8,z,z,i,i,,
rotate,8,z,y,i,x,,
rotate,-8,z,z,i,i,,
rotate,8,z,y,i,x,,
rotate,8,i,x,i,x,,
rotate,8,z,y,i,x,,
rotate,8,i,x,i,x,,
rotate,8,z,y,i,x,,
rotate,8,z,z,i,i,,
rotate,8,i,x,i,x,,
rotate,8,z,y,i,x,,
rotate,8,z,z,i,i,,
rotate,8,i,x,i,x,,
rotate,8,z,z,i,i,,
rotate,8,i,x,i,x,,
rotate,8,z,z,i,i,,
rotate,8,i,x,i,x,,
rotate,8,z,y,i,x,,
rotate,8,z,z,i,i,,
rotate,8,z,y,i,x,,
rotate,-8,z,i,z,i,,
rotate,-8,z,x,y,x,,
rotate,8,z,x,x,x,,
rotate,-8,z,x,y,x,,
rotate,8,z,x,x,x,,
rotate,-8,z,x,y,x,,
rotate,8,z,i,z,i,,
rotate,8,z,x,x,x,,
rotate,-8,z,x,y,x,,
rotate,8,z,x,x,x,,
rotate,-8,z,x,y,x,,
rotate,8,z,x,x,x,,
rotate,-8,z,i,z,i,,
rotate,8,z,x,x,x,,
rotate,-8,z,i,z,i,,
rotate,8,z,x,x,x,,
rotate,8,z,x,y,x,,
rotate,-8,z,i,z,i,,
rotate,8,z,x,x,x,,
rotate,8,z,x,y,x,,
rotate,-8,z,i,z,i,,
rotate,8,z,x,y,x,,
rotate,-8,z,i,z,i,,
rotate,8,z,x,y,x,,
rotate,-8,z,i,z,i,,
rotate,8,z,x,x,x,,
rotate,8,z,x,y,x,,
rotate,8,z,x,x,x,,
rotate,-8,i,z,i,z,,
rotate,8,z,z,i,y,,
rotate,-8,z,z,i,x,,
rotate,8,z,z,i,y,,
rotate,8,i,z,i,z,,
rotate,-8,z,z,i,x,,
rotate,8,z,z,i,y,,
rotate,-8,z,z,i,x,,
rotate,-8,i,z,i,z,,
rotate,-8,z,z,i,x,,
rotate,-8,z,z,i,y,,
rotate,-8,z,z,i,x,,
rotate,-8,z,z,i,y,,
rotate,-8,i,z,i,z,,
rotate,-8,z,z,i,x,,
rotate,-8,z,z,i,y,,
rotate,-8,z,z,i,x,,
rotate,-8,z,z,i,y,,
rotate,-8,i,z,i,z,,
rotate,-8,z,z,i,y,,
rotate,8,z,z,i,x,,
rotate,-8,z,z,i,y,,
rotate,8,i,z,i,z,,
rotate,-8,z,z,i,y,,
rotate,-8,z,z,i,x,,
rotate,-8,z,z,i,y,,
rotate,-8,i,z,i,z,,
rotate,-8,z,z,i,y,,
rotate,8,z,z,i,y,,
rotate,-8,z,x,z,x,,
rotate,8,z,x,z,y,,
rotate,-8,z,x,z,x,,
rotate,8,z,x,z,y,,
rotate,-8,z,x,z,x,,
rotate,-8,z,z,i,y,,
rotate,8,z,x,z,y,,
rotate,-8,z,x,z,x,,
rotate,8,z,x,z,y,,
rotate,-8,z,x,z,x,,
rotate,8,z,x,z,y,,
rotate,8,z,z,i,y,,
rotate,8,z,x,z,y,,
rotate,8,z,z,i,y,,
rotate,8,z,x,z,y,,
rotate,8,z,x,z,x,,
rotate,8,z,z,i,y,,
rotate,8,z,x,z,y,,
rotate,8,z,x,z,x,,
rotate,8,z,z,i,y,,
rotate,8,z,x,z,x,,
rotate,8,z,z,i,y,,
rotate,8,z,x,z,x,,
rotate,8,z,z,i,y,,
rotate,8,z,x,z,y,,
rotate,8,z,x,z,x,,
rotate,8,z,x,z,y,,
rotate,8,y,z,x,x,,
rotate,-8,z,x,i,x,,
rotate,8,y,z,x,x,,
rotate,8,y,x,x,y,,
rotate,8,y,z,x,x,,
rotate,8,z,x,i,x,,
rotate,8,y,z,x,x,,
rotate,-8,y,x,x,y,,
rotate,8,z,x,i,x,,
rotate,8,y,z,x,x,,
rotate,8,z,x,i,x,,
rotate,8,y,z,x,x,,
rotate,8,z,x,i,x,,
rotate,8,y,x,x,y,,
rotate,8,y,z,x,x,,
rotate,8,y,x,x,y,,
rotate,-8,z,x,i,x,,
rotate,8,y,x,x,y,,
rotate,-8,z,x,i,x,,
rotate,8,y,x,x,y,,
rotate,-8,y,z,x,x,,
rotate,-8,z,x,i,x,,
rotate,8,y,x,x,y,,
rotate,-8,z,x,i,x,,
rotate,8,y,x,x,y,,
rotate,-8,y,z,x,x,,
rotate,8,y,x,x,y,,
rotate,-8,y,z,x,x,,
rotate,-8,z,x,i,x,,
rotate,-8,y,z,x,x,,
rotate,-8,z,x,i,x,,
rotate,8,y,x,x,y,,
rotate,8,y,y,y,y,,
rotate,8,y,z,x,x,,
rotate,8,y,y,y,y,,
rotate,8,x,x,x,y,,
rotate,8,y,y,y,y,,
rotate,-8,y,z,x,x,,
rotate,8,y,y,y,y,,
rotate,-8,x,x,x,y,,
rotate,-8,y,z,x,x,,
rotate,8,y,y,y,y,,
rotate,-8,y,z,x,x,,
rotate,8,y,y,y,y,,
rotate,-8,y,z,x,x,,
rotate,8,x,x,x,y,,
rotate,8,y,y,y,y,,
rotate,8,x,x,x,y,,
rotate,8,y,z,x,x,,
rotate,8,x,x,x,y,,
rotate,8,y,z,x,x,,
rotate,8,x,x,x,y,,
rotate,-8,y,y,y,y,,
rotate,8,y,z,x,x,,
rotate,8,x,x,x,y,,
rotate,8,y,z,x,x,,
rotate,8,x,x,x,y,,
rotate,-8,y,y,y,y,,
rotate,8,x,x,x,y,,
rotate,-8,y,y,y,y,,
rotate,8,y,z,x,x,,
rotate,-8,y,y,y,y,,
rotate,8,y,z,x,x,,
rotate,8,x,x,x,y,,
rotate,-8,z,y,y,z,,
rotate,8,z,y,z,z,,
rotate,-8,z,y,y,z,,
rotate,-8,z,x,y,x,,
rotate,-8,z,y,y,z,,
rotate,-8,z,y,z,z,,
rotate,-8,z,y,y,z,,
rotate,8,z,x,y,x,,
rotate,-8,z,y,z,z,,
rotate,-8,z,y,y,z,,
rotate,-8,z,y,z,z,,
rotate,-8,z,y,y,z,,
rotate,-8,z,y,z,z,,
rotate,-8,z,x,y,x,,
rotate,-8,z,y,y,z,,
rotate,-8,z,x,y,x,,
rotate,8,z,y,z,z,,
rotate,-8,z,x,y,x,,
rotate,8,z,y,z,z,,
rotate,-8,z,x,y,x,,
rotate,8,z,y,y,z,,
rotate,8,z,y,z,z,,
rotate,-8,z,x,y,x,,
rotate,8,z,y,z,z,,
rotate,-8,z,x,y,x,,
rotate,8,z,y,y,z,,
rotate,-8,z,x,y,x,,
rotate,8,z,y,y,z,,
rotate,8,z,y,z,z,,
rotate,8,z,y,y,z,,
rotate,8,z,y,z,z,,
rotate,-8,z,x,y,x,,
rotate,8,z,y,y,z,,
rotate,8,z,x,x,x,,
rotate,8,z,y,y,z,,
rotate,8,z,x,x,x,,
rotate,-8,z,x,y,y,,
rotate,8,z,y,y,z,,
rotate,8,z,x,x,x,,
rotate,-8,z,x,y,y,,
rotate,8,z,x,x,x,,
rotate,-8,z,x,y,y,,
rotate,8,z,y,y,z,,
rotate,-8,z,x,y,y,,
rotate,-8,z,x,x,x,,
rotate,-8,z,x,y,y,,
rotate,-8,z,y,y,z,,
rotate,-8,z,x,y,y,,
rotate,-8,z,y,y,z,,
rotate,-8,z,x,y,y,,
rotate,8,z,x,x,x,,
rotate,-8,z,y,y,z,,
rotate,8,z,x,x,x,,
rotate,8,z,x,y,y,,
rotate,8,z,x,x,x,,
rotate,8,z,x,y,y,,
rotate,8,z,x,x,x,,
rotate,8,z,y,y,z,,
rotate,8,z,x,y,y,,
rotate,8,z,x,x,x,,
rotate,-8,z,x,y,x,,
rotate,-8,z,x,y,y,,
rotate,-8,z,x,y,x,,
rotate,8,z,y,z,z,,
rotate,-8,z,x,y,x,,
rotate,8,z,x,y,y,,
rotate,-8,z,x,y,x,,
rotate,-8,z,y,z,z,,
rotate,8,z,x,y,y,,
rotate,-8,z,x,y,x,,
rotate,8,z,x,y,y,,
rotate,-8,z,x,y,x,,
rotate,8,z,x,y,y,,
rotate,8,z,y,z,z,,
rotate,-8,z,x,y,x,,
rotate,8,z,y,z,z,,
rotate,-8,z,x,y,y,,
rotate,8,z,y,z,z,,
rotate,-8,z,x,y,y,,
rotate,8,z,y,z,z,,
rotate,8,z,x,y,x,,
rotate,-8,z,x,y,y,,
rotate,8,z,y,z,z,,
rotate,-8,z,x,y,y,,
rotate,8,z,y,z,z,,
rotate,8,z,x,y,x,,
rotate,8,z,y,z,z,,
rotate,8,z,x,y,x,,
rotate,-8,z,x,y,y,,
rotate,8,z,x,y,x,,
rotate,-8,z,x,y,y,,
rotate,8,z,y,z,z,,
rotate,-8,x,x,x,y,,
rotate,-8,y,z,x,x,,
rotate,-8,x,x,x,y,,
rotate,-8,y,y,y,y,,
rotate,-8,x,x,x,y,,
rotate,8,y,z,x,x,,
rotate,-8,x,x,x,y,,
rotate,8,y,y,y,y,,
rotate,8,y,z,x,x,,
rotate,-8,x,x,x,y,,
rotate,8,y,z,x,x,,
rotate,-8,x,x,x,y,,
rotate,8,y,z,x,x,,
rotate,-8,y,y,y,y,,
rotate,-8,x,x,x,y,,
rotate,-8,y,y,y,y,,
rotate,-8,y,z,x,x,,
rotate,-8,y,y,y,y,,
rotate,-8,y,z,x,x,,
rotate,-8,y,y,y,y,,
rotate,8,x,x,x,y,,
rotate,-8,y,z,x,x,,
rotate,-8,y,y,y,y,,
rotate,-8,y,z,x,x,,
rotate,-8,y,y,y,y,,
rotate,8,x,x,x,y,,
rotate,-8,y,y,y,y,,
rotate,8,x,x,x,y,,
rotate,-8,y,z,x,x,,
rotate,8,x,x,x,y,,
rotate,-8,y,z,x,x,,
rotate,-8,y,y,y,y,,
rotate,-8,y,x,x,y,,
rotate,-8,y,y,y,y,,
rotate,-8,y,x,x,y,,
rotate,-8,y,z,x,x,,
rotate,-8,y,x,x,y,,
rotate,8,y,y,y,y,,
rotate,-8,y,x,x,y,,
rotate,8,y,z,x,x,,
rotate,8,y,y,y,y,,
rotate,-8,y,x,x,y,,
rotate,8,y,y,y,y,,
rotate,-8,y,x,x,y,,
rotate,8,y,y,y,y,,
rotate,-8,y,z,x,x,,
rotate,-8,y,x,x,y,,
rotate,-8,y,z,x,x,,
rotate,-8,y,y,y,y,,
rotate,-8,y,z,x,x,,
rotate,-8,y,y,y,y,,
rotate,-8,y,z,x,x,,
rotate,8,y,x,x,y,,
rotate,-8,y,y,y,y,,
rotate,-8,y,z,x,x,,
rotate,-8,y,y,y,y,,
rotate,-8,y,z,x,x,,
rotate,8,y,x,x,y,,
rotate,-8,y,z,x,x,,
rotate,8,y,x,x,y,,
rotate,-8,y,y,y,y,,
rotate,8,y,x,x,y,,
rotate,-8,y,y,y,y,,
rotate,-8,y,z,x,x,,
rotate,-8,z,x,y,x,,
rotate,-8,z,x,x,y,,
rotate,-8,z,y,y,z,,
rotate,-8,z,x,x,y,,
